id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int
125,2017,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,130862,1957,63,,17.12458197,41.92220804,59.04679001,97.78950582,3.704747928
125,2018,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,130862,1957,59,,16.24297898,33.87581788,50.11879686,86.57256276,3.188825632
125,2019,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,130862,1957,45,,17.71516751,43.40739456,61.12256207,101.2033903,4.00014709
125,2020,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,130862,1957,65,,11.68893794,42.82734699,54.51628493,81.67197946,3.212763772
125,2021,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,130862,1957,54,,15.87087582,44.12098241,59.99185822,96.16158159,3.690416561
127,2015,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,59955,1989,94,,23.75337685,1.631944945,25.38532179,76.2991455,2.561336831
127,2016,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,59955,1989,93,,23.90013629,3.276498259,27.17663455,78.48675113,2.256291123
127,2017,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,59955,1989,94,,26.21743755,3.259475324,29.47691288,85.745203,2.4363021
127,2018,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,59955,1989,71,,24.03514374,2.240264216,26.27540795,77.82262877,2.175252437
127,2019,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,59955,1989,72,,23.5814489,2.818523603,26.3999725,77.00519932,2.405490761
127,2020,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,59955,1989,81,,20.25923459,3.271331003,23.53056559,67.04889417,1.799831856
127,2021,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,59955,1989,62,,27.83607365,3.632891335,31.46896498,91.21980715,2.555723592
1280,2015,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,53280,1921,21,,89.4123874,0,89.4123874,280.7548964,9.311137573
1280,2016,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,53280,1921,3,,132.3445012,0,132.3445012,415.5617337,11.53042489
1280,2017,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,53280,1921,,,127.8407708,0,127.8407708,401.4200203,11.03572781
1280,2018,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,53280,1921,,,110.6035182,0,110.6035182,347.2950471,9.461899774
1280,2019,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,53280,1921,,,89.4187731,0,89.4187731,280.7749475,8.553748524
1280,2020,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,53280,1921,,,77.81696268,0,77.81696268,244.3452628,6.245917061
1280,2021,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,53280,1921,0,,77.49208175,0,77.49208175,243.3251367,6.577680462
1281,2015,98105,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,65434,1960,1,,273.9254736,0.00921595,273.9346895,860.1356637,28.53888799
1281,2016,98105,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,65434,1960,1,,271.1633962,1.353764421,272.5171606,852.8745167,23.69681115
1281,2017,98105,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,65434,1960,1,,268.6094866,3.060151556,271.6696381,846.646947,23.34982068
1281,2018,98105,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,65434,1960,1,,301.7184393,0.411424918,302.1298642,947.8278956,25.83553319
1281,2019,98105,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,65434,1960,1,,326.4166089,,336.8221206,1035.873939,31.77815215
1281,2020,98105,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,65434,1960,1,,267.7469131,,291.1041695,865.2504262,22.73099844
1281,2021,98105,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Mixed Use - Commercial and Residential,65434,1960,1,,313.6087997,,330.2075252,1002.160293,27.50129065
13,2015,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,5+ Unit Building,62216,1910,2,,38.10753998,35.62245549,73.72999548,160.6319486,6.178163847
13,2016,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,5+ Unit Building,62216,1910,1,,40.58411478,32.75233285,73.33644763,164.3271116,5.497109181
13,2017,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,5+ Unit Building,62216,1910,2,,39.3063751,41.7591225,81.0654976,170.9166612,5.93406891
13,2018,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,5+ Unit Building,62216,1910,14,,41.39814897,47.98882523,89.3869742,185.1695218,6.514838599
13,2019,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,5+ Unit Building,62216,1910,23,,38.44145686,41.98101386,80.42247072,167.7931028,6.173188852
13,2020,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,5+ Unit Building,62216,1910,7,,36.25950706,30.00345197,66.26295903,148.0001655,4.737877665
13,2021,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,5+ Unit Building,62216,1910,23,,39.71806425,34.72253118,74.44059543,164.5803415,5.517317956
130,2015,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,93218,1964,84,,15.30355772,17.64715364,32.95071136,66.58268255,2.531540946
130,2016,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,93218,1964,86,,15.90506221,14.99100596,30.89606817,65.68245159,2.181889922
130,2017,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,93218,1964,89,,15.4422416,17.42487149,32.86711309,66.78475369,2.258466786
130,2018,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,93218,1964,73,,15.34658988,15.77530129,31.12189117,64.75235859,2.150793929
130,2019,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,93218,1964,69,,15.95052639,18.22659871,34.1771251,69.22258152,2.49395458
130,2020,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,93218,1964,85,,11.00204565,17.83642348,28.83846913,53.27466799,1.830362957
130,2021,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,93218,1964,70,,11.8819838,,42.19351161,69.13653332,2.61841142
131,2015,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Data Center,56521,1941,,,113.9922916,0,113.9922916,357.9357957,11.87613021
131,2016,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Data Center,56521,1941,,,112.1507003,0,112.1507003,352.1531989,9.771068722
131,2017,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Data Center,56521,1941,,,101.4991141,0,101.4991141,318.7072184,8.761795425
131,2018,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Data Center,56521,1941,,,94.68149281,0,94.68149281,297.2998874,8.100167184
131,2019,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Data Center,56521,1941,,,89.59199533,0,89.59199533,281.3188653,8.570179006
131,2020,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Data Center,56521,1941,,,81.27562177,0,81.27562177,255.2054524,6.523523602
131,2021,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Data Center,56521,1941,0,,90.39022735,0,90.39022735,283.8253139,7.672500454
132,2015,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Grocery store or food market,128315,1929,,,16.50376092,18.26107153,34.76483245,70.99593439,2.689331815
132,2016,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Grocery store or food market,128315,1929,,,15.5359976,17.51099066,33.04698826,67.16957267,2.283584606
132,2017,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Grocery store or food market,128315,1929,,,,19.21868533,28.74131686,50.0806826,1.842515202
132,2018,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Grocery store or food market,128315,1929,,,,18.10171514,,,10.28320311
132,2019,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Grocery store or food market,128315,1929,91,,,17.78080757,,,11.24326396
132,2020,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Grocery store or food market,128315,1929,94,,,11.89259387,,,8.131457518
132,2021,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Grocery store or food market,128315,1929,88,,97.90207872,13.91894946,111.8210282,,9.049356593
136,2015,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,51390,2001,86,,27.99401009,47.18242144,75.17643153,137.4427342,5.422414654
136,2016,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,51390,2001,89,,27.13801931,42.94654247,70.08456177,130.3072502,4.645268877
136,2017,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,51390,2001,91,,27.82794445,41.70458703,69.53253148,131.1695619,4.617141409
136,2018,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,51390,2001,84,,28.16098762,51.27566218,79.4366498,142.2649464,5.132531392
136,2019,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,51390,2001,84,,28.76448192,50.17886972,78.94335164,143.0082864,5.416688376
136,2020,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,51390,2001,98,,22.79086325,26.64965702,49.44052027,99.54545046,3.244653926
137,2015,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,131013,1963,88,,13.51464512,16.5510024,30.06564752,59.81453821,2.287008188
137,2016,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,131013,1963,88,,13.5167079,16.13830762,29.65501552,59.3876858,2.03473758
137,2017,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,131013,1963,94,,13.94264838,18.98334696,32.92599534,63.71243022,2.211790799
137,2018,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,131013,1963,91,,12.1009043,22.05054778,34.15145208,61.14991466,2.206429509
137,2019,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,131013,1963,86,,14.00517961,25.07946291,39.08464252,70.30970002,2.6717853
137,2020,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,131013,1963,91,,10.11658469,26.86781521,36.9843999,59.9772819,2.238949347
137,2021,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,131013,1963,86,,12.66650812,29.1270332,41.79354132,70.35622035,2.62209488
138,2015,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,245587,1959,95,,15.67678795,26.88051011,42.55729806,77.44964978,3.060840037
138,2016,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,245587,1959,92,,15.94085755,31.84698428,47.78784183,83.49362621,3.080230437
138,2017,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,245587,1959,95,,15.0790723,36.20470036,51.28377266,85.3632224,3.224517391
138,2018,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,245587,1959,90,,13.15271842,28.0815921,41.23431052,70.78520754,2.616695123
138,2019,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,245587,1959,86,,14.00951884,34.01196049,48.02147933,79.70244767,3.146568807
138,2020,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,245587,1959,91,,10.9843378,35.19819538,46.18253318,71.44892585,2.751025357
138,2021,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,245587,1959,80,,14.10775054,45.42540933,59.53315986,91.99501649,3.61003713
139,2015,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,69138,2002,75,,27.19973691,20.50616894,47.70590585,106.9386513,3.922921324
139,2016,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,69138,2002,78,,26.00731728,20.76964015,46.77695743,103.4710984,3.36894289
139,2017,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,69138,2002,80,,26.30187339,22.53062051,48.8324939,106.245034,3.467079219
139,2018,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,69138,2002,84,,25.12023405,18.41091294,43.53114698,98.20899349,3.126809919
139,2019,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,69138,2002,93,,21.13785491,16.26792024,37.40577515,83.45418067,2.885864483
139,2020,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,Multifamily - Uncategorized,69138,2002,92,,22.17565057,14.85415168,37.02980225,85.22840206,2.568815078
140,2015,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66588,1991,75,,30.53878251,0,30.53878251,95.89177709,3.181503571
140,2016,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66588,1991,,,31.52200085,0,31.52200085,98.97908268,2.746326239
140,2017,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66588,1991,81,,33.49215343,0,33.49215343,105.1653618,2.891186103
140,2018,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66588,1991,79,,24.76629051,0,24.76629051,77.76615219,2.118329503
140,2019,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66588,1991,100,,,0,,,0.633575402
140,2020,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66588,1991,71,,27.06355764,0,27.06355764,84.979571,2.172235084
140,2021,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66588,1991,44,,37.82449529,0,37.82449529,118.7689152,3.210617628
141,2019,98126,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,44324,1926,,,17.99174019,17.4174344,35.40917459,74.78237032,2.646007407
141,2020,98126,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,44324,1926,,,18.30822219,13.79059495,32.09881715,71.96794239,2.201913495
141,2021,98126,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,44324,1926,0,,21.17714622,18.14547424,39.32262045,85.54898708,2.761264
144,2015,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,169037,1904,97,,27.95800714,13.05943606,41.0174432,101.5005503,3.606497585
144,2016,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,169037,1904,98,,25.97595846,12.40419239,38.38015085,94.58891157,2.921923267
144,2017,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,169037,1904,99,,25.63695501,11.17686633,36.81382135,92.23574839,2.806671402
144,2018,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,169037,1904,98,,29.79759429,11.52320527,41.32079956,105.6638116,3.16120385
144,2019,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,169037,1904,99,,27.09592626,10.62204117,37.71796743,96.23435169,3.156521103
144,2020,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,169037,1904,100,,14.03103224,,,49.00622107,1.37650372
144,2021,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,169037,1904,100,,17.82953516,4.149564888,21.97910004,60.34178352,1.733789437
145,2015,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Drama theater,174000,1998,,,60.94966529,20.49920871,81.448874,215.6041563,7.678072685
145,2016,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Drama theater,174000,1998,,,56.18601134,27.73755481,83.92356616,209.2557746,6.696770564
145,2017,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Drama theater,174000,1998,,,55.61929575,30.00903332,85.62832907,210.2011291,6.753610527
145,2018,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Drama theater,174000,1998,,,56.77021207,37.92700099,94.69721307,223.3567863,7.338533139
145,2019,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Drama theater,174000,1998,,,56.4409585,39.88612479,96.32708329,224.6369242,8.008100557
145,2020,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Drama theater,174000,1998,,,36.96327799,22.62481306,59.58809105,143.0960851,4.458627136
145,2021,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Drama theater,174000,1998,0,,37.8390638,24.71964368,62.55870748,148.4154827,4.847678921
147,2015,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Health Care - Inpatient,302661,1954,28,,106.8108494,102.6272038,209.4380533,443.1446313,16.57743877
147,2016,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Health Care - Inpatient,302661,1954,14,,116.0873369,108.2893683,224.3767052,478.2180747,15.86528941
147,2017,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Health Care - Inpatient,302661,1954,18,,107.3436854,121.7429714,229.0866568,464.8892921,15.73208396
147,2018,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Health Care - Inpatient,302661,1954,33,,103.166433,106.9793112,210.1457442,436.2708764,14.50783585
147,2019,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Health Care - Inpatient,302661,1954,37,,101.0816217,104.0772425,205.1588642,426.6773968,15.19652952
147,2020,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Health Care - Inpatient,302661,1954,56,,97.96584621,84.66176273,182.6276089,396.507608,12.35953751
147,2021,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Health Care - Inpatient,302661,1954,39,,101.2279248,109.9506742,211.178599,433.3038919,14.43190586
148,2015,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,55513,1991,91,,29.05170904,0,29.05170904,91.22236638,3.028121361
148,2016,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,55513,1991,93,,27.19177777,0,27.19177777,85.3821822,2.369122822
148,2017,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,55513,1991,96,,29.16355952,0,29.16355952,91.57357689,2.517570734
148,2018,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,55513,1991,76,,26.02742505,0,26.02742505,81.72611464,2.226005248
15,2015,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,133884,1969,48,,47.32914591,62.66891107,109.998057,218.4854111,8.619874342
15,2016,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,133884,1969,30,,46.08951563,73.21817829,119.3076939,227.4531843,8.422711168
15,2017,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,133884,1969,35,,45.19582432,74.8043626,120.0001869,226.8482251,8.4403811
15,2018,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,133884,1969,48,,42.43954802,75.89201165,118.3315597,219.3681537,8.231141724
15,2019,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,133884,1969,12,,,74.11548041,143.1828432,301.0867623,11.11025365
15,2020,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,133884,1969,51,,47.59910554,50.84002271,98.43912825,205.8444419,6.78652691
15,2021,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,133884,1969,45,,53.63987348,47.1748902,100.8147637,220.8268051,7.312264021
1560,2018,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Medical non diagnostic,92477,2010,57,,107.3335111,0,107.3335111,337.027225,9.180438743
1560,2019,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Medical non diagnostic,92477,2010,100,,,0,,,2.415322604
1560,2020,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Medical non diagnostic,92477,2010,100,,79.82893568,0,79.82893568,250.662858,6.407406486
1560,2021,98107,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Medical non diagnostic,92477,2010,0,,87.25063769,0,87.25063769,273.9670023,7.406005902
16,2015,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,272015,1998,32,,70.04429875,31.83667666,101.8809754,256.3616231,9.253831842
16,2016,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,272015,1998,36,,66.30148989,32.48281763,98.78430752,245.5934259,7.793989377
16,2017,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,272015,1998,38,,67.12724564,35.09262508,102.2198707,251.1222484,7.968139605
16,2018,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,272015,1998,38,,66.63522514,32.56556825,99.20079339,246.6307876,7.714165402
16,2019,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,272015,1998,36,,67.35886717,33.88578867,101.2446558,250.4691539,8.543466641
16,2020,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,272015,1998,88,,44.04984192,,55.79548683,151.696419,4.252200131
16,2021,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,272015,1998,81,,55.02536269,16.94428248,71.96964518,192.1440077,5.709928443
163,2015,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Safety - Fire or police station,61156,2006,,,118.0763408,52.44945346,170.5257942,425.8316361,15.08748477
163,2016,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Safety - Fire or police station,61156,2006,,,113.2810606,39.4159675,152.6970281,397.0892961,11.96291909
163,2017,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Safety - Fire or police station,61156,2006,,,108.7800857,45.46545084,154.2455365,389.3081925,11.80497346
163,2018,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Safety - Fire or police station,61156,2006,,,107.6878878,36.99210736,144.6799952,376.9816805,11.17752286
163,2019,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Safety - Fire or police station,61156,2006,,,101.3904094,32.89888368,134.2892931,352.9097134,11.44561267
163,2020,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Safety - Fire or police station,61156,2006,,,102.3183224,30.67956729,132.9978897,353.4930779,9.841891168
163,2021,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Safety - Fire or police station,61156,2006,0,,101.8477704,31.18647394,133.0342443,352.5477967,10.3013529
167,2015,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Entertainment/culture,59000,1910,,,24.71141535,10.48004743,35.19146278,88.597894,3.131321883
167,2016,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Entertainment/culture,59000,1910,,,22.1728928,11.82540104,33.99829385,82.0395545,2.559842825
167,2017,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Entertainment/culture,59000,1910,,,22.54018743,,39.41772695,88.49760503,2.84212799
167,2018,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Entertainment/culture,59000,1910,,,18.35838699,7.850922777,26.20930977,65.88880407,1.987587001
167,2019,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Entertainment/culture,59000,1910,,,18.52868653,7.967550873,26.4962374,66.54600411,2.195653149
167,2020,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Entertainment/culture,59000,1910,,,14.87106099,6.755255164,21.62631616,53.78814944,1.55238557
167,2021,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Public Assembly - Entertainment/culture,59000,1910,0,,16.7791117,8.153220339,24.93233204,61.2472921,1.857261567
168,2015,98109,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,148022,1996,75,,29.8243572,22.56112784,52.38548504,117.3376658,4.305531657
168,2016,98109,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,148022,1996,76,,28.28042955,25.26316208,53.54359163,115.326869,3.8056379
168,2017,98109,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,148022,1996,80,,28.16286756,25.85470813,54.0175757,115.5788477,3.804283902
168,2018,98109,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,148022,1996,97,,20.39313877,18.04262959,38.43576837,82.97921683,2.702881984
168,2019,98109,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,148022,1996,96,,18.19669017,,45.40852672,85.71003551,3.185838264
168,2020,98109,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,148022,1996,100,,17.4278807,5.349189251,22.77706995,60.34019412,1.682930524
168,2021,98109,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,148022,1996,100,,19.78315998,6.868843821,26.6520038,69.33140833,2.044037862
169,2015,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,289588,1990,92,,21.16263469,9.046949466,30.20958416,75.94996988,2.685153238
169,2016,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,289588,1990,90,,22.21024946,8.16214292,30.37239238,78.31043336,2.368544297
169,2017,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,289588,1990,96,,21.46586332,8.220269868,29.68613319,76.0340942,2.289599762
169,2018,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,289588,1990,93,,17.73964286,7.289581476,25.02922434,63.35653913,1.90487825
169,2019,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,289588,1990,90,,19.33294855,9.018503355,28.35145191,70.17488697,2.328398738
169,2020,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,289588,1990,95,,15.70675553,5.43158427,21.1383398,55.02237585,1.549161771
